id,Longitud de camino característico,Eficiencia global,Fuerza nodal promedio,Coeficiente de agrupamiento,Transitividad,Asortatividad,Modularidad
054MSVIS,2.7655482440903447,0.38483358947666935,21.967377549603032,0.41796994479410593,0.7675024714658039,-0.11014963098898914,0.1023402836344358
055MSVIS,2.8360283641646093,0.37597198932324255,21.419039613860726,0.4021398170638874,0.7746587996900888,-0.08949022445037193,0.08875430887309728
056MSVIS,2.5637885372017664,0.4157623962532086,23.688584356629875,0.42445359217035994,0.7693590181387221,-0.09702156693391388,0.09188729564120778
058MSVIS,2.5762157734038946,0.41242413104667147,23.743414454659302,0.43227849756665115,0.7761272282418735,-0.09524517426043036,0.09142639063388891
059MSVIS,2.706388215111594,0.39512391005371156,22.300855856806553,0.42617780589968063,0.7650680191300575,-0.06227108029644805,0.09337469101554034
061MSVIS,2.7029421073409914,0.39429006774752556,22.774972645494756,0.4101686595504272,0.7827258138468592,-0.0955618223963459,0.08014731719929832
062MSVIS,2.634831416404948,0.40388777928914055,22.908736122518196,0.4124845460011879,0.7751951898052589,-0.08031369784373786,0.09270018724419325
063MSVIS,2.569878763637026,0.4137038715364372,23.81027662971706,0.4195387261213508,0.7759791779549501,-0.11392548726305361,0.09486594862267395
064MSVIS,2.709164427898311,0.3937398496545657,21.79952006801432,0.37675934917195153,0.7518560395955114,-0.09205982922485115,0.09985512271025597
065MSVIS,2.7843376046020607,0.38224025780012527,21.256972768720516,0.42251015729677993,0.7578846461096022,-0.06020255261532615,0.09345149487842391
066MSVIS,2.670094837094418,0.4002736177086386,22.14914792949332,0.4078591148668745,0.7530899090148163,-0.08269167437187057,0.111871729766572
067MSVIS,2.827856002635889,0.37765763603151425,20.982206379676946,0.4205208553731341,0.7490096362664106,-0.06760133864192161,0.09725793985019816
070MSVIS,2.5963247522573694,0.4101787311928704,23.2563201802388,0.40395552072593605,0.7735191637630662,-0.10198723518307826,0.08788400695481347
071MSVIS,2.6539377121132284,0.401086733500026,22.80024640414782,0.4453342628516432,0.7635150166852058,-0.0984894018373874,0.08980280380734926
072MSVIS,2.78891799815839,0.38142079936435225,21.63811469875311,0.40940017355582325,0.7641081473416803,-0.10279965237657199,0.10043602391528689
073MSVIS,3.445527251301587,0.3110392750089006,16.47385992902223,0.3850159676271001,0.7544129207460873,-0.03803104006679406,0.1334193809630135
074MSVIS,2.7558329121335876,0.3867192613536327,21.992329821130696,0.40165830347524156,0.7709144796787857,-0.08248275531468557,0.09697613821981664
075MSVIS,2.5100100199339153,0.4250750126747094,23.723343027604255,0.38866053892762287,0.7634298385072379,-0.10106818550158052,0.1087304186632081
076MSVIS,2.9164074965709776,0.3645730658672946,20.800928752647117,0.412078836836026,0.7725082925288264,-0.07751916450772955,0.09661463904559528
077MSVIS,2.6953916649728336,0.3956134328235173,22.563313262479173,0.4196826761398087,0.7751892951034354,-0.06921682062908363,0.09546208673634382
078MSVIS,2.627001860457461,0.4067710328755858,22.704915447924133,0.436028231072039,0.7604563540226489,-0.10062091863451472,0.10361382956116777
079MSVIS,2.757921457905404,0.387381619977828,21.899654827136782,0.4141948189315835,0.7668930668357848,-0.07042062044484781,0.10176840554787508
080MSVIS,3.514142278546233,0.31153699208840796,14.65785331341565,0.29573508641055096,0.6813028793097683,-0.011038537427662698,0.1456063665559463
082MSVIS,2.6613908518897036,0.400346122740966,22.22742482969978,0.43899856726160563,0.7475472471964685,-0.09889416979119005,0.11161978687520445
084MSVIS,2.621373016481099,0.40635109784535295,23.14156906243947,0.4133466635416867,0.7667206641692822,-0.09152325268146923,0.09546648537585525
086MSVIS,2.825697166924861,0.3784963299549679,20.78795940834869,0.4004817965338139,0.7454457701502923,-0.1065110475444643,0.11986814268606187
087MSVIS,2.931853020264708,0.3693717886854244,20.108528036539447,0.40668876479108657,0.7561526122823098,-0.008996901217399338,0.11467677489424716
088MSVIS,2.7350333160313274,0.38855255596458543,22.26058761335445,0.4462548079668543,0.7716849154462174,-0.07035465959372089,0.08438174740901004
089MSVIS,2.9369881567477076,0.3685311713842673,19.025277034339553,0.3909907857718104,0.728290954240927,-0.03870777148890495,0.12449840703748527
090MSVIS,3.208991474795252,0.33592717781963105,17.753115434070285,0.3513901425453639,0.7370599655665042,-0.06079649193761056,0.11217778968186995
091MSVIS,2.822781329113772,0.3785182133731656,20.824271759930223,0.41794875775036544,0.7605794891345787,-0.052537238697678706,0.10397963516011348
094MSVIS,2.603760169360026,0.41046631495480285,23.19467534784281,0.4085651156702873,0.7665502362851859,-0.08000480561806834,0.10278152975703234
095MSVIS,2.6685854105383404,0.4011135294666356,22.066711191538367,0.40644591085770954,0.7482469453091247,-0.08613192690035422,0.12061569922103593
096MSVIS,2.6609682875627,0.399785605481766,22.63208096316246,0.41485966487867476,0.7629260352019535,-0.09571195774368887,0.09546556350744746
097MSVIS,3.3817964212438887,0.31777223188054415,16.949269214277315,0.3346160920697383,0.7332934561550425,-0.05148347600052477,0.1303311491148724
099MSVIS,2.8954818614887388,0.36692438215006007,20.503394496283136,0.3774426005332456,0.7551802560646901,-0.082182213797303,0.10888923436456818
100MSVIS,2.8078254604802755,0.37864745676877676,21.72954725407445,0.3895691401261179,0.7739822180627047,-0.07664197010556083,0.09031401191813226
103MSVIS,2.899019149840324,0.3695738406079323,20.65944850420098,0.3818834207339224,0.769856284295793,-0.013687289594442494,0.0954150484187527
104MSVIS,3.0355711449467115,0.3540193598526223,18.51532029164087,0.36164255883857643,0.7142570633507984,-0.11855590078353254,0.13015862667063638
105MSVIS,3.085320690380782,0.346998709750806,19.217589125448864,0.4021237716377421,0.7607809552717733,-0.04183374908108232,0.10123505661703967
107MSVIS,2.9366140533339102,0.3623455146904216,20.418987105273544,0.3979796521495052,0.7702855975067695,-0.061866139814670665,0.09683233537265622
108MSVIS,3.0770560695065527,0.3468727571214694,19.190994951395382,0.39709606889396537,0.7645948626083618,-0.07733403990179459,0.1038399952022066
109MSVIS,2.463647531047812,0.43261074236254277,24.585254318378727,0.432308344388109,0.7682937859921006,-0.12005419273572286,0.09197973071913615
110MSVIS,2.9082798296400383,0.3661741468816927,20.516691038832608,0.41924115039410115,0.766804668483575,-0.09248207834025923,0.10207102579736904
111MSVIS,2.7169544541604047,0.3927563940182402,21.549589122960718,0.3918205376689182,0.7520943732272037,-0.06866091090619841,0.11216547048301817
112MSVIS,2.6477968038260777,0.40176565168706163,23.073166541783326,0.41828679759324455,0.7754504548759161,-0.10785713797402394,0.09190263459893434
113MSVIS,2.809173593279318,0.3818514729790015,20.726341822615233,0.41800855805586995,0.7428613366152178,-0.0707169634144212,0.12964289997094838
119MSVIS,3.3996577054051413,0.3163108444839919,16.88737252649001,0.4090547883006452,0.7482777083705158,-0.04881368733728717,0.13062852794409324
120MSVIS,2.6745857162353732,0.39855576891296723,22.507029764168553,0.40481257100123386,0.7605417366717206,-0.10161476972372387,0.09809597447874566
121MSVIS,2.5856675290195215,0.4120151755580527,23.5339218623874,0.4174310683250178,0.7748569737620833,-0.08904341652533268,0.08246601387207411
122MSVIS,2.314730818274415,0.4596355174398171,26.758913736071637,0.4372531079819324,0.7850811361898559,-0.08667071783589583,0.08029585864954843
123MSVIS,2.6110564771475824,0.408963383272078,22.98518725586184,0.44201955197845505,0.763432487151534,-0.11248415405198861,0.10305483577101529
126MSVIS,2.763421848308807,0.3866159490489837,21.265613838763144,0.41015231516269796,0.7489773926812104,-0.07785764108259484,0.10531612788069213
FIS_028,3.106689924718571,0.3450269160004591,18.05730282630515,0.39355539191159516,0.715707306986482,-0.057192854319688034,0.14213395029815754
FIS_029,3.1169648509173014,0.3437732794545626,18.149708561092336,0.37180732928111493,0.7164078071527961,-0.09897344733412529,0.14047392328484593
FIS_041,3.6832375238472124,0.2957534513789948,14.393928808642901,0.3901914052636839,0.6957962813257882,-0.030950824317698022,0.18432611714110117
FIS_047,3.333262155694219,0.3235205908976757,16.23110610774261,0.3943276349270556,0.6996653774281866,-0.04391747724730211,0.17852389058318155
FIS_048,3.230193318092805,0.3337268736925432,17.321147966749034,0.4030077964042833,0.7125781682894008,-0.05536488591505622,0.14274169645963
FIS_049,2.9613183702729913,0.36153780535083907,19.141860274955764,0.4167484285528751,0.7195923159551347,-0.06406963354786938,0.13624545462150797
FIS_056,2.984969518956532,0.35930325851692846,18.995447885490936,0.39038199726273415,0.7203233637969825,-0.06145303131774206,0.1332316745020014
FIS_057,3.118628083779609,0.34710198523139535,17.471458491069097,0.4018545973905449,0.703367474762361,-0.02318159523864989,0.1610269273857974
FIS_059,2.846766228510094,0.3769603576045177,20.011103174966696,0.38416112617858983,0.7251709011834985,-0.097624918700621,0.1353551379509606
FIS_063,3.0039366868932267,0.3576688122261587,18.487084260981348,0.38377632679971285,0.7118879637841343,-0.08360920964558022,0.12356015835823529
FIS_065,2.957542727852303,0.36189344548422997,19.124037965451375,0.3909815912890481,0.7167319837248196,-0.10574442109015726,0.1279906212190759
FIS_067,3.116190174674519,0.34426708193841216,18.07457485367922,0.40723026285647057,0.7110310356852261,-0.0626637620951474,0.14179128827617205
FIS_068,2.849017055386832,0.37634839523177177,19.574805441812078,0.3558202102730336,0.7113194909578031,-0.09711257865871427,0.13608731669406549
FIS_069,3.2792452606645255,0.33021043234457503,15.92072701053879,0.34338263589801354,0.6739051636076053,-0.10261961588713146,0.17571832677168955
FIS_070,3.2044960570460974,0.33655190708640437,17.537180476113477,0.3941132822641699,0.7224971351182414,-0.08085715090974639,0.12770928528757186
FIS_071,3.2074736441829237,0.3367467032175283,16.99502313424367,0.4130766589974952,0.7024141065785486,-0.03863521715703075,0.15310094094366417
FIS_072,3.7192104644837656,0.29879343984228246,13.1767944953808,0.3690541720427249,0.6529136721794094,-0.01723997360720248,0.23494373040840472
FIS_073,2.9275063566965778,0.36523362594827785,19.428444056983505,0.41047784458944186,0.7204416614176146,-0.08738008124404756,0.1262075789932314
FIS_074,3.0699749075689446,0.3526124541030698,17.30113470184989,0.4011579181582059,0.6844117186276045,-0.03215716752790142,0.15167758472908513
FIS_075,2.7944045275332963,0.38395099831009094,20.42892052208046,0.4192685839307475,0.7163176167543958,-0.08536905070655287,0.13541090689758173
FIS_076,3.0291447420731084,0.3534953904931996,18.258081594700332,0.38841768154207834,0.7138088615140076,-0.04946726850440836,0.1234062794012329
