ID,nodo1,nodo2,nodo3,nodo4,nodo5,nodo6,nodo7,nodo8,nodo9,nodo10,nodo11,nodo12,nodo13,nodo14,nodo15,nodo16,nodo17,nodo18,nodo19,nodo20,nodo21,nodo22,nodo23,nodo24,nodo25,nodo26,nodo27,nodo28,nodo29,nodo30,nodo31,nodo32,nodo33,nodo34,nodo35,nodo36,nodo37,nodo38,nodo39,nodo40,nodo41,nodo42,nodo43,nodo44,nodo45,nodo46,nodo47,nodo48,nodo49,nodo50,nodo51,nodo52,nodo53,nodo54,nodo55,nodo56,nodo57,nodo58,nodo59,nodo60,nodo61,nodo62,nodo63,nodo64,nodo65,nodo66,nodo67,nodo68,nodo69,nodo70,nodo71,nodo72,nodo73,nodo74,nodo75,nodo76
002MSVIS,0.5915557584982507,28.64173589346647,3.826503075013019,15.731576688418526,11.488458676339734,11.767435143279489,13.111414885103915,6.703830161389308,1.252066343982351,10.904504537334846,16.173670866281487,6.189414590803821,7.677678751674434,12.143362663137427,20.825839269425597,2.3869216633323465,5.949461862897766,6.145972284726245,30.45768217744782,7.046705810613373,15.71438838929913,10.847988664124937,23.28585113715105,0.3622442629032855,9.062037122744266,12.318899694536022,7.57721012626752,10.5842685980091,2.563661602764829,2.1458668981189217,18.40520193253811,7.82188625914217,10.687036073180408,9.83920044917103,9.330339501215745,12.921183844663869,12.983819818478239,2.816812665994954,8.133887561691624,12.813299522532262,11.747870986624699,13.710631025239532,17.161268466226645,15.884659482240261,0.3661738817559557,1.0379592043171875,5.251961061107841,21.463851708773895,16.256410482944638,11.139232199124553,12.129086017753796,12.385620607925494,7.603977934477462,8.867688727503511,7.695279853592824,19.912331724738834,10.29213315391475,14.096883183803905,15.98800687424402,17.817778419668723,11.24493134058512,15.631043456856467,14.671980616980374,20.782941973501092,2.562192556470287,8.840940504626845,7.080149968393926,18.623826110833942,5.067002080131435,12.244405038015932,13.108045985107529,19.597084915682547,6.715157629775357,5.443095978318494,0.0,6.171431728464865
003MSVIS,0.4883839126660063,13.063165957048977,1.3428090422782397,3.724369860100521,10.55780448878141,5.919985142588383,6.285766555510737,0.9847252196787083,6.632364211527205,7.06644541372445,6.345875255011679,2.2156849218699097,7.662284840328898,13.938460854916986,4.207867229576084,1.379119255576746,7.415254640609702,4.166160682406284,1.1797424828681464,5.991672139389644,7.112140122759808,5.325399940174407,0.3450161090380752,1.5560059602804546,8.345965998138025,4.530967643394956,1.0199243749573734,7.287321099689353,12.528227569356039,4.917023729300571,6.978489118104994,4.243669805137975,10.00995125821605,12.655928351601471,12.225315561061443,7.84814443111462,4.862372410277907,13.828841087960027,4.0907387872606655,8.324301437530485,9.525489353974855,6.971896584722575,10.803523966326692,5.421373903503006,19.86779713596725,0.7968833051225885,2.685100177513811,1.8050868970103477,9.813420314620837,6.641745996138872,12.752468631927458,9.23650557648824,6.442687998685227,9.26276020253694,7.563465488726977,1.5090000198496085,0.0,5.76794298867457,12.346155786891655,5.390880526075691,2.575670804187061,6.925738228213381,4.382027237207022,2.215965579058883,1.9277995786918014,5.686392675676726,1.5325477488601398,0.8217864724905634,0.6547832336663723,4.1543038692641705,2.7634248715789265,4.719894090540742,5.541147925108559,6.119297786712308,0.9875543594974396,6.4434946455829065
004MSVIS,5.762929010395528,1.418736670054174,16.215985107566336,16.45016979716251,12.572786971532953,26.723746966089422,13.245409221812277,18.71837858170663,22.660092394154628,20.157691255793374,16.08070014887059,26.80783679525443,18.018012906003623,8.866524667869397,10.989838190629843,23.287350930615602,22.679895449019707,17.734712113712963,27.40105892778828,30.097262858758366,22.10330282711455,14.790963170426146,27.672382279869673,28.365451429181007,11.901887502793164,22.188988748233104,29.128413167764464,13.898742985200235,27.26301360399022,22.814636578323228,14.591552981817033,16.94241849028763,12.163666475666089,10.504295983704147,9.685102989330087,10.498844261205598,15.434211638240294,22.692726655555735,20.008347610947236,14.184447184794067,9.100704075874091,12.921860662726234,17.626194316380296,14.913381636794805,22.386982340551423,4.617629933279802,15.316939073869122,16.124215805704242,10.31654743880824,14.29119301255734,13.056058091589282,16.540489650069357,13.908084918181485,14.125454513787721,16.86308061216375,10.179914180884829,25.077614144804805,12.84315817045429,14.876048124275156,18.691814282853784,20.708059442178225,21.673227878093332,17.779539230819434,10.093994944749852,5.386602409055309,19.842826405363517,10.913447524537125,24.111188019346557,25.615595455642236,20.8133925688957,22.47421951957521,5.3921161501659824,4.358049219536781,19.5372171658333,0.0,3.287643749034198
005MSVIS,4.687851886156758,16.188027203922214,18.857914489029426,11.148786836553214,13.916046321188695,15.960707211721525,12.331861317990532,17.60744569218312,10.343285025542476,14.835901065671214,18.764302791465745,7.325101151949659,13.414215217478388,15.236351400555373,18.799253940198884,9.110017713681586,20.02204761438617,18.8003963653821,18.968224971859588,15.997067961953908,12.102582621525498,16.750261392797174,12.336646158941358,4.692146159357397,18.18905913456173,13.232746722261288,11.200949591826827,12.518774699990969,21.858656460438933,12.312045244641018,9.246242783385247,9.082371382106615,9.388710224002716,11.481267516282445,13.023908636801622,11.911032240074583,11.62678405072347,7.252279304131253,9.322018660935356,10.80892362409696,10.282309386495548,10.27882349639854,13.84370016363963,12.438894751425387,12.459533641601249,6.155384277156588,23.53101142371923,12.046532035044175,15.099016506955897,13.300506205227242,15.609894607488096,11.190139633887332,13.752055572941838,16.342290174120777,15.815642593566084,17.465834535413055,12.727693605184514,13.442455090884696,11.11836566669134,18.57970058715916,11.831067798210077,19.10042234944311,20.431980777289425,21.887057559485047,0.8383758716317308,16.219691496551548,7.90917116848782,11.659738394087988,9.018164726370111,16.739715868334233,12.190132934663097,4.129039338243468,7.367962921406327,7.312638891437045,0.2922676433309908,13.988798053609909
010MSVIS,19.366765062857812,19.01822900928669,11.985218695760473,12.053180875075261,11.588867413462289,17.544486068012375,12.027423642162027,17.79580868985664,11.264639142874552,13.101801841662509,10.52612923471401,5.990247602414442,10.877782424262236,17.27359322174335,10.201064021853627,24.47561378127598,11.860993537569419,16.948664503439964,1.8428775837859661,2.7448311425678065,19.100287510744902,16.416606100419838,16.1394107569707,11.039865374347437,17.572516828885586,14.347281343106472,16.69011157216988,15.541986146679365,13.674576814810909,15.087436839207427,21.878355733824513,11.469391547241488,12.513210746799867,14.376448807370874,14.566688899627046,13.620042502909145,13.628112225228088,11.982535240124882,13.633416363817492,13.129723323047708,14.827086397765685,14.707449988707307,16.659398673222114,12.456858215177993,14.659188925170039,23.30522121047113,19.39732236809195,21.19456902695846,11.052144383507407,12.109338037797318,13.151153971447926,12.003306874123492,18.59493517678814,13.232347281772402,14.943256158402717,11.28211654924259,15.78143127443693,12.10451945766177,14.86928972459929,5.155050987623183,20.9810897797998,15.449869438476448,16.30596094930038,2.9412490869427343,2.852128371968279,15.183020196636495,14.365059975544748,15.842256943829494,19.323096524382876,17.064783486424787,12.73970096202019,3.271509322665259,17.072461000870916,12.461253542794637,1.403227298122406,11.37905054010097
011MSVIS,27.49366875099895,32.61800013931776,19.95958680234727,12.506413728477028,18.04913487827936,31.332882892826976,15.734687772606357,21.263109006825637,24.308173242040798,21.555172271832873,15.006880270722494,27.10031361832435,17.803773146297125,16.90464582073183,39.11052336798591,10.29770838411473,24.15778255412331,18.41210889772285,21.580509664281337,0.0,26.02511000031085,21.642624073749055,27.870662025758737,26.447948526194814,25.619133120809856,18.20350850466093,30.53032113970019,15.578538279916692,14.401018754421326,0.0,9.546771907793083,17.2636039344479,11.505924367153334,15.192301963576186,12.128067853107392,15.936253933589104,13.666602846869559,10.396238919446962,17.184466557817114,13.193290419219514,16.734494899709926,13.776926437641714,10.299425155154813,10.661165533210744,15.73116752729137,33.95057288236845,37.17444746564439,21.424811654083108,7.906133248965341,20.53843874097768,21.628817700078418,18.766193060961836,23.332944231738935,22.733953668162872,18.085458950140534,14.649198741704419,27.450473991211773,18.944406121358654,19.938087161538235,21.7553853930492,16.130659960299813,19.43464110470775,20.894723941007687,15.94835635731583,28.725989566066513,27.049532227566317,41.5518352525132,18.91957817779097,23.866599840326863,27.980026008252718,27.138389577178888,31.854936223388407,21.186813676679858,23.402775671430298,1.5698480721055645,27.3397042006196
012MSVIS,12.175104362739201,17.50411261556085,6.45139033046616,16.380088899643773,13.22069721471165,15.064191746986118,13.725166222035694,14.771236926388694,16.12904920840866,15.961582906044754,14.90154435654182,18.066827477038515,13.449763597330392,15.589315241539383,11.057560023497741,20.607727320086706,22.241664370522784,15.318263012157256,20.96891048546996,26.341100126263264,12.955528156430493,18.122378656932025,12.684727597990502,18.666929831308845,6.625331118811642,14.353795931575435,14.180955980575206,13.8531350534895,16.4523224006312,0.0,5.19219870788918,15.212663876870389,11.561708923560223,12.07071294666029,9.98935862874457,13.880678562915353,13.990828862229245,11.782315576121862,16.035973311627927,11.693091338897748,11.522039445773201,16.143560921149952,12.863935557162819,11.099771334155859,8.274333763948835,10.857361440529392,0.3566827553960421,19.73343902473786,9.7808084105115,13.575723491581131,13.578909926594765,11.842247149013193,11.903905608059706,16.13125519447392,14.282076551795326,14.747388286627832,20.478860666790386,15.701935445149111,15.418396330795593,9.215291646106099,18.732369337540796,14.505614021105483,17.07958711875121,21.705049199410663,5.222022014282311,15.56682129999275,18.792778585049458,6.993126650497888,18.295017619352606,13.370296053253941,14.51893848265737,0.1631566960828735,18.283310522841994,12.176710306473609,0.4198808511274411,9.605696391574599
017MSVIS,6.653128768301202,2.0438709103223633,28.6373344092726,15.338573678472287,9.732501487325806,2.895616617607646,9.38862944156546,15.744605041638742,12.186403492927418,10.165976581024385,12.773179180219023,11.279406145705273,9.721931748129318,9.07660029539282,14.278606885464812,12.61719082103334,5.640526828699223,11.322448184533599,25.509275198094333,0.0,8.772167375942496,0.0,12.599560956319596,6.188469695352849,8.873185643818665,7.968432060833847,0.9457595123613198,9.860252026506597,0.2830762987076137,2.1324847593759753,6.796478118675201,6.858774209560923,8.748233877965028,10.550102091428375,9.21222384971574,11.003744713681753,11.294816358152186,7.937174252541009,10.984696554126442,8.14631737199704,10.247752628739166,10.277559818613039,8.965443837771666,5.916608591539753,7.336537439042712,10.740808274957466,11.471635044280918,26.188062825726227,7.79485129461562,8.84183926995317,9.62355623047551,10.67162129062808,14.227723600389142,9.83229746600032,5.444957139718976,12.452569702672598,4.992749747893345,8.836379638661292,8.141508946982585,9.485400898587354,4.7077638539122555,5.290125282895867,3.1110263469145445,18.982182630579235,4.519208196508849,6.964358114720181,4.579666062150212,8.354149772027602,6.905898897869389,1.1307016306947106,2.7203142984599067,14.299074449583344,5.516198963718918,5.640204336816652,2.7951272610294806,10.739392750454202
018MSVIS,29.19001985432709,5.69006253796964,30.66815362596373,14.440736923115447,11.853288869438993,8.378967813764861,13.311970000051282,11.980534194449989,16.055025999299744,15.327678696651848,13.6280877198026,5.801125395115339,13.084599445317432,16.41244320340513,18.04006793267474,19.724064895888585,17.458240653560786,22.11197671985107,17.708589434727983,5.875882115288112,16.905877068574537,4.791312229025898,19.62818064491142,17.37199260895902,17.76234140412089,15.626114194749277,19.338309211769204,9.55168242294636,8.782027266694179,19.077070370679245,10.429755712925648,12.905471282319791,11.921154437179528,14.275110803827491,13.069909173974578,14.047541920148486,13.972759504090364,14.81152523287324,12.029058962330238,11.944306752391924,14.721644959640793,9.878125611584501,13.958687523143059,12.02094453767778,5.203331500234558,25.95565968941448,15.36238972897427,19.62491421695138,14.033261290423162,14.083509661943344,15.506922595338635,14.38842918482459,7.937475561772012,14.540469883503,16.04899923285335,16.047352561935803,12.041285714961832,16.7169940087346,15.984718381242478,24.533260511207086,11.596617367790461,17.52692207895056,16.547414556440593,24.787146692565102,21.852356767090203,20.93582727068344,23.340180880239085,15.265151915427948,16.906573817254902,19.866163739658532,17.300665341948815,6.490017458463218,17.0697198506261,20.690043175022563,8.987324646001861,14.722562675820015
019MSVIS,4.509668675371902,5.631649932361537,16.73922975597076,17.592808338524087,14.844446812853471,12.842363119195552,13.337097281727237,14.434102328367112,13.947648405811236,13.42464473324683,13.927239961793088,6.499791822594001,12.897417249392953,15.457729991353503,1.7828891920356371,20.095234937979175,14.770054656180744,21.104369040661528,0.5898526695720583,3.40727331445474,6.714974124578796,6.023385284464403,5.219868675905381,8.25675777142126,13.885481490570871,7.004305051893102,16.035801234752668,14.532912229890862,14.709234897879082,5.5387423157264495,17.81086242313066,12.045272382344962,11.753472619088779,13.373835573558425,11.31085024499901,13.133026641886357,14.33808313828049,14.74846864507551,10.10489711133408,10.504605437459006,12.675016034499857,12.252087894391925,10.973162549319639,13.388201724210951,19.12064359877721,8.469995018101118,16.470521559286322,22.842227824469273,14.825374955932713,12.229497628978445,12.551988197116213,12.338776346443835,9.030383628125291,13.50687156266123,14.948467657138757,12.885119020944389,5.411708125842092,11.435780228604807,10.934826925197907,5.817485394383141,18.057852190887914,7.40160078075789,17.39707623107081,18.592310776747222,16.473257934126707,7.239136937436715,17.09457557330637,3.3068622684286226,16.368808216349592,12.90826089512242,2.9765687171506667,16.83013941204505,16.021175268830252,22.55057185602106,17.437976301717164,17.99690292129102
