ID,nodo1,nodo2,nodo3,nodo4,nodo5,nodo6,nodo7,nodo8,nodo9,nodo10,nodo11,nodo12,nodo13,nodo14,nodo15,nodo16,nodo17,nodo18,nodo19,nodo20,nodo21,nodo22,nodo23,nodo24,nodo25,nodo26,nodo27,nodo28,nodo29,nodo30,nodo31,nodo32,nodo33,nodo34,nodo35,nodo36,nodo37,nodo38,nodo39,nodo40,nodo41,nodo42,nodo43,nodo44,nodo45,nodo46,nodo47,nodo48,nodo49,nodo50,nodo51,nodo52,nodo53,nodo54,nodo55,nodo56,nodo57,nodo58,nodo59,nodo60,nodo61,nodo62,nodo63,nodo64,nodo65,nodo66,nodo67,nodo68,nodo69,nodo70,nodo71,nodo72,nodo73,nodo74,nodo75,nodo76
FIS_082,40,43,35,17,47,55,51,52,45,47,37,35,59,28,41,47,30,45,38,43,49,47,63,39,49,55,61,59,50,28,62,69,59,65,60,48,29,32,73,58,68,63,49,25,26,40,48,39,17,40,64,51,48,45,45,39,45,60,26,38,44,34,44,35,46,47,51,64,41,48,56,61,55,58,26,64
FIS_083,38,40,34,15,30,56,33,49,39,36,34,28,41,22,40,41,31,43,31,44,44,46,62,33,46,52,56,49,40,20,57,67,54,63,52,44,28,29,70,53,62,57,44,25,24,37,41,29,17,29,51,39,48,37,36,32,35,42,28,40,40,21,42,28,43,41,46,59,30,48,56,58,50,41,26,60
FIS_084,36,44,41,20,41,60,47,51,43,50,39,43,58,31,46,43,31,47,37,49,45,50,62,39,49,54,63,58,51,28,61,72,59,65,61,52,31,38,72,58,67,61,55,25,37,39,46,37,18,36,61,45,56,46,46,38,47,55,23,43,44,30,45,36,51,45,50,63,40,48,57,62,58,53,21,61
FIS_085,38,42,35,19,42,59,40,54,46,44,40,40,47,29,41,45,33,44,36,44,45,48,66,37,47,52,61,54,51,28,62,72,55,67,55,48,32,36,74,55,67,58,46,26,33,39,43,39,18,33,54,48,52,40,44,35,36,50,30,42,46,34,45,35,48,40,49,66,35,46,53,64,55,43,20,65
FIS_086,35,42,32,19,37,54,39,57,37,46,35,35,58,21,41,41,28,45,32,40,43,43,61,39,51,55,59,59,42,24,60,66,52,66,59,40,30,26,67,53,66,56,50,22,28,37,42,32,13,36,56,46,52,34,47,37,35,53,29,43,41,33,41,26,47,46,47,58,37,50,54,59,57,48,29,60
FIS_088,37,41,33,19,35,56,32,48,33,43,31,32,43,19,42,43,30,40,29,44,47,46,64,37,45,50,62,47,39,19,56,68,53,61,57,41,27,29,68,50,60,60,44,22,26,39,43,34,18,27,57,30,45,40,40,31,40,41,26,43,41,28,37,31,49,47,50,59,35,45,53,59,48,47,19,58
FIS_089,38,47,39,19,39,58,38,54,37,43,36,32,41,18,43,45,26,43,38,47,40,48,63,39,52,51,58,42,44,24,60,65,56,62,55,41,33,33,69,55,65,60,38,26,31,41,42,33,17,27,60,39,46,37,42,31,37,46,25,41,43,28,40,29,42,41,47,65,41,47,52,59,46,52,24,59
FIS_090,41,45,24,14,35,51,35,49,36,38,28,27,38,23,39,39,31,44,23,43,49,50,59,37,45,50,53,51,44,20,60,62,48,60,54,32,29,20,66,52,64,59,39,21,20,39,40,32,14,34,60,38,47,35,43,31,29,49,27,39,39,28,43,31,44,41,46,59,37,46,52,56,50,50,16,60
FIS_091,36,43,43,20,35,47,34,54,41,48,36,38,47,27,40,44,27,46,39,45,45,48,63,37,51,57,58,52,50,21,59,70,57,65,55,47,32,38,71,54,65,62,48,26,30,40,43,37,18,22,58,43,50,37,44,37,47,45,27,42,41,31,41,35,47,44,44,64,35,45,55,62,60,51,20,62
FIS_092,36,42,36,14,32,50,35,52,35,38,30,31,46,26,42,41,25,43,31,41,44,47,63,39,47,49,58,52,42,28,57,64,53,64,59,47,27,30,68,57,66,59,44,23,33,41,40,29,14,30,54,44,53,35,42,34,41,47,28,41,41,32,41,26,44,43,46,60,33,45,49,58,56,43,21,61
FIS_093,32,41,32,20,27,51,33,53,41,41,29,38,36,20,45,43,22,39,31,45,40,51,59,38,48,55,58,43,37,24,51,63,49,62,54,37,34,30,64,53,62,54,46,26,29,36,37,29,17,20,45,36,47,35,37,30,35,39,24,42,39,25,36,26,44,43,44,61,30,47,52,55,49,42,25,55
FIS_094,38,46,37,20,43,59,36,50,43,51,40,43,50,29,44,44,29,43,37,47,42,48,62,46,49,57,62,54,48,24,58,70,58,67,58,50,33,36,72,56,66,64,49,25,30,42,41,32,17,35,58,45,54,34,48,40,43,52,29,43,42,33,42,34,46,44,49,65,42,48,53,62,56,49,18,65
FIS_095,40,48,36,18,41,55,37,55,45,44,34,43,46,24,43,45,32,45,33,46,49,52,62,38,54,57,58,53,46,29,61,67,54,59,54,48,27,25,70,52,65,58,50,25,27,41,42,38,17,37,59,41,54,40,42,36,38,54,23,45,43,34,46,32,49,46,49,63,34,50,56,62,60,52,23,64
FIS_097,38,44,37,18,44,54,43,51,41,45,38,35,47,28,42,42,33,44,28,46,50,46,58,37,50,51,61,50,44,22,63,67,53,64,58,37,28,29,67,54,64,59,47,20,22,42,40,35,15,36,58,38,52,35,41,40,30,44,28,37,39,35,45,31,46,44,46,60,33,46,53,56,51,46,18,59
FIS_098,39,44,38,19,46,58,45,54,49,51,36,38,52,29,41,45,32,46,34,42,47,47,63,36,51,55,60,53,48,28,63,66,58,63,58,47,24,34,72,59,68,57,48,23,30,42,46,32,18,32,64,47,50,42,44,37,43,47,30,39,43,34,42,31,50,41,46,60,40,47,56,60,62,53,22,64
FIS_099,38,44,38,18,39,55,37,54,44,42,39,38,47,27,44,44,27,43,33,42,48,46,61,44,50,57,57,53,47,24,63,67,56,67,58,38,28,28,73,57,71,61,50,24,35,40,46,31,17,37,59,38,51,35,49,40,42,49,29,40,41,37,42,30,46,41,44,60,40,46,55,60,53,51,19,62
FIS_100,34,44,37,20,42,55,37,53,46,42,37,34,44,29,46,47,28,43,34,44,46,47,62,39,49,53,60,51,48,31,61,71,55,62,58,44,28,28,71,56,65,53,46,23,29,40,45,39,18,37,58,43,50,41,45,36,45,44,27,43,40,36,44,32,50,44,49,60,41,46,54,59,54,49,29,62
FIS_102,37,42,36,20,30,52,35,54,37,45,35,36,37,26,43,37,28,43,32,44,46,47,62,39,45,52,58,47,45,20,58,73,56,64,57,50,33,31,68,58,63,54,45,26,32,42,45,35,18,33,54,42,47,37,47,33,40,42,24,37,41,34,43,34,45,44,46,60,35,46,56,58,49,46,24,59
FIS_103,38,36,29,18,25,48,36,54,34,44,37,32,45,26,42,41,35,42,27,41,46,46,60,43,45,52,45,55,48,26,60,67,52,63,55,38,27,27,67,52,63,56,39,24,24,41,41,30,17,23,54,36,51,28,48,34,41,45,27,40,42,32,40,25,44,44,43,63,42,46,54,56,55,48,20,58
FIS_104,39,46,35,19,34,57,37,54,41,47,25,31,48,19,38,48,28,45,24,47,47,48,61,37,48,55,59,47,46,22,61,65,53,64,55,32,26,25,66,51,63,57,37,24,25,39,44,34,17,24,55,40,49,31,43,38,35,54,22,36,40,35,42,29,43,42,44,60,36,47,57,55,56,47,24,64
FIS_105,35,49,41,20,45,61,39,56,49,45,42,45,53,27,44,46,31,47,39,49,46,51,63,47,53,55,62,58,55,30,60,72,56,66,56,51,32,39,70,56,65,62,54,25,29,39,44,39,15,39,58,46,48,39,44,43,31,56,32,42,38,40,45,33,49,43,46,59,37,51,57,61,65,54,27,60
FIS_106,38,44,33,18,34,58,40,50,40,41,39,37,48,27,42,39,33,44,29,42,45,48,60,41,49,56,58,51,47,28,59,67,57,64,57,40,28,30,68,54,63,60,47,24,28,41,44,36,18,34,60,39,51,39,42,36,40,47,28,43,40,32,46,30,47,41,48,60,34,47,58,57,51,47,24,63
FIS_107,40,49,32,20,45,56,52,50,42,47,38,36,62,29,44,43,33,45,31,45,47,45,65,41,54,59,61,62,48,29,62,73,60,66,58,49,30,35,72,62,70,62,49,26,33,39,47,39,18,43,56,51,56,48,50,38,38,58,31,46,43,41,43,35,50,45,48,66,29,51,59,59,63,50,29,66
FIS_112,36,42,34,13,30,49,41,51,49,37,34,36,53,23,40,42,27,41,29,42,38,47,58,41,45,44,54,53,44,28,62,65,55,63,58,36,27,22,64,55,67,61,37,26,14,42,40,30,14,28,55,43,50,37,39,33,34,50,26,38,38,31,40,30,39,42,45,58,38,46,49,57,52,44,26,63
FIS_113,39,45,37,17,47,55,41,54,44,43,42,35,47,30,41,43,35,45,34,41,46,47,62,41,47,53,59,49,45,26,62,69,55,63,59,48,26,25,71,55,65,58,44,26,30,37,48,34,16,37,50,44,52,43,44,40,45,45,31,45,44,32,42,34,49,46,47,63,41,44,55,60,55,48,21,58
FIS_115,39,40,15,14,21,41,29,42,33,31,22,31,36,18,37,37,24,35,15,37,40,43,54,30,44,51,39,36,38,19,55,59,51,56,50,32,20,18,64,43,55,50,36,18,17,37,37,24,9,17,52,18,46,26,35,20,35,24,17,35,34,26,32,15,35,35,43,56,36,38,48,50,29,32,13,49
FIS_116,36,43,35,20,40,55,41,56,42,50,35,34,54,27,44,45,32,43,33,48,42,51,63,43,52,54,60,52,49,22,59,73,55,67,57,49,32,34,73,60,67,62,54,26,32,39,38,36,17,38,52,44,52,39,42,41,34,55,30,44,39,37,47,34,48,42,46,63,41,47,57,58,58,47,23,63
FIS_117,38,41,34,18,26,50,30,49,25,41,27,37,42,17,43,42,25,45,17,40,46,45,60,39,50,50,61,47,44,21,60,65,52,59,50,41,31,31,66,50,62,55,47,25,26,41,36,33,17,23,51,38,46,30,31,24,34,47,20,42,42,28,40,23,44,46,43,59,41,42,50,58,48,47,20,58
FIS_118,37,43,30,15,29,54,40,52,43,40,31,37,48,26,44,42,28,44,30,39,39,48,57,40,51,51,57,53,45,24,60,68,54,62,57,46,30,29,71,53,64,61,53,24,32,36,41,41,18,23,60,33,49,38,39,37,40,45,22,38,35,31,40,31,45,43,45,62,41,46,52,59,54,51,23,51
FIS_119,37,47,39,16,45,55,45,55,48,47,39,44,47,28,46,43,32,44,35,50,46,53,62,41,52,58,61,57,52,35,58,69,59,60,53,50,31,37,72,57,67,51,54,23,39,34,43,44,17,34,60,51,51,47,45,40,49,59,20,41,46,35,44,35,49,35,47,64,37,50,57,61,62,44,32,58
FIS_121,36,41,36,18,40,53,39,51,49,47,37,42,53,20,40,43,29,43,34,43,47,49,63,41,50,53,59,51,44,28,58,69,55,63,56,50,33,30,72,54,66,58,50,26,26,38,45,41,17,35,53,41,53,44,45,35,42,52,31,37,42,29,41,32,45,43,48,59,37,47,54,58,58,49,25,61
FIS_122,39,46,32,19,40,57,35,57,41,50,34,47,45,26,44,48,31,45,33,48,46,51,67,40,50,53,62,51,50,28,57,70,55,62,55,52,34,35,71,61,66,60,53,25,34,42,41,37,17,34,59,36,53,41,49,34,45,43,30,40,43,35,42,32,50,47,51,63,39,48,55,65,51,51,25,59
FIS_123,43,42,31,20,28,57,40,49,39,50,31,36,51,18,43,41,32,43,35,46,47,47,65,36,48,51,58,52,44,22,61,68,53,63,58,37,30,32,70,55,62,58,40,26,24,40,40,33,18,28,57,43,49,40,46,27,38,52,20,42,43,33,41,29,48,47,48,63,34,45,53,60,54,48,28,57
FIS_124,38,42,35,19,27,49,37,51,36,45,33,37,43,27,42,42,32,45,29,39,46,46,60,37,52,54,55,53,42,28,59,68,56,59,51,46,29,32,70,48,64,59,53,24,32,42,42,34,18,24,60,37,54,34,42,38,47,53,27,39,42,31,36,33,46,45,42,66,39,44,53,62,55,48,20,60
FIS_125,33,42,39,19,39,57,40,51,39,30,38,22,46,26,39,36,12,35,37,45,45,48,57,38,48,49,59,48,49,25,60,59,51,60,36,45,28,26,66,50,62,54,45,24,21,31,41,34,18,35,51,42,51,34,38,39,29,48,30,38,40,19,38,34,44,41,45,61,31,42,52,55,55,50,22,58
FIS_126,37,43,28,12,24,51,32,53,37,40,28,33,38,16,38,39,24,41,28,38,44,45,61,31,44,49,46,40,38,21,55,63,47,58,51,41,28,26,64,49,58,56,40,23,21,39,44,35,18,23,48,35,39,33,42,30,36,37,24,37,43,26,39,27,35,41,45,60,32,44,54,52,41,39,18,53
FIS_127,33,42,36,19,33,52,34,52,37,45,37,44,42,28,45,40,24,41,35,42,42,48,63,44,42,51,59,48,45,24,60,62,51,61,45,47,28,35,71,50,59,52,47,20,19,39,43,32,16,29,52,36,48,32,41,33,30,41,24,41,42,29,42,30,44,41,46,62,32,45,51,56,50,46,17,56
