,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
0,0.0,0.1843888887658191,0.19486003537573407,0.24546423382195995,0.24552057578635575,0.2039398342820268,0.2505725556282542,0.24983845793422144,0.2131273792167405,0.2444290346536205,0.22346899654697533,0.2473847571779136,0.24226012848429943,0.20918084748426274,0.19851515311092588,0.1703109104729178,0.2076499347560969,0.19723940764240283,0.16607024329691078,0.12913540192884415,0.25443965818115216,0.14435880687368574,0.19853920336045214,0.2583982075129322,0.19270844937269413,0.23184418678283691,0.14548649006153472,0.20776136077229101,0.16078138418832616,0.0,0.20565130527894102,0.24576813656481067,0.2611932673645978,0.2606792482149661,0.2623750504536844,0.23337493147981825,0.25093314762990077,0.24998458471130486,0.254353121896485,0.25451239651471524,0.25393031492604684,0.2606948492065746,0.20680241174434297,0.2561953014614594,0.25026138987972507,0.25007040821128157,0.16206797298474526,0.17692925807219653,0.2534963162849896,0.24072768363221805,0.2127284379909985,0.24572000708711805,0.25022783785609143,0.22120051625086434,0.23931275450404565,0.22411392052568982,0.25757013216390084,0.23519321085520126,0.21389217337771277,0.19337843313588568,0.1650851423566665,0.22633039876444255,0.2044492347456103,0.16792940134978174,0.1197649053293257,0.25297765209147677,0.12837849624791936,0.18679906150803494,0.2532641436885949,0.19581002513667448,0.22947503416682008,0.15374972615110216,0.20274864122196656,0.15299254813086446,0.0,0.2156238117858992,0.0,0.27664687623031176,0.0,0.0,0.0,0.2513415917529533,0.12790256723686677,0.2782956692741145,0.0,0.24716141146032056,0.0,0.25764346309942215,0.2144186508715452,0.0,0.2776738578949741,0.28102184854560164,0.19897128297156425,0.27561486366406157,0.0,0.26848146573982046,0.2785550331200787,0.2781483251695058,0.2799224251478761,0.27413424347812804,0.2757545490959781,0.2770252135680549,0.27572162569168224,0.2429878942331477,0.2557610262129175,0.0,0.27562052528163294,0.2773226665042753,0.2767657379259416,0.27623041138876625,0.2713283303394989,0.0,0.0,0.17364861550343097,0.27024571230663125,0.27379319161625965,0.2665604567857244,0.1621608004797643,0.0,0.0,0.0,0.27860024915867715,0.2759802264334568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15892184881409208,0.0,0.11631019720480071,0.0,0.0,0.11332914502776448,0.28055041489289634,0.0,0.27582039223543964,0.0,0.0,0.23868800190525438,0.2756507021548161,0.1286113031545476,0.1778975498286923,0.27484264138655445,0.27867432073432596,0.0,0.0,0.0,0.0,0.22641481534020985
1,0.18542868363198323,0.0,0.18262937230680457,0.2562433209401279,0.25828154145473214,0.21463774017353154,0.26576340857462666,0.23298485210193462,0.24177480942040833,0.25009840090370655,0.22994990901431844,0.21602435836839914,0.25897500158554343,0.23590146424482816,0.13549490332902975,0.17970928250245713,0.22372498599129106,0.21975561909040614,0.16273206771917678,0.15012662764170662,0.21683406485385032,0.1778558990613899,0.1904470459300669,0.2062454752287074,0.21272363794508892,0.2185416986894368,0.1539208962390171,0.23277313745201533,0.1933049072123053,0.10326099740200906,0.20870425039200327,0.2498628193110078,0.27823576166402153,0.26044374854121377,0.26775160963511346,0.2575167367356506,0.26700267757303153,0.2520033353986453,0.2520712007529772,0.2715562196382925,0.2590886288551829,0.2736838517626326,0.25231446879892494,0.27157022096403877,0.2408922561748543,0.18247369912701036,0.18233094113555984,0.17100465552291677,0.26627613064931266,0.26716574936655896,0.22885290664344576,0.26880088021707293,0.24437204737160073,0.24903573148214636,0.2555145486515371,0.23504685696644997,0.21305674628995772,0.2580676954146007,0.2563980540738034,0.1456931640005591,0.18661351337205226,0.23816698677276246,0.2325946394372825,0.17605528145579238,0.13214663030514165,0.2077826722782461,0.1603902931788459,0.17915771287589816,0.2037102019966547,0.2210625549357141,0.22605813275929074,0.1643411490935177,0.22041427325363736,0.18459880359508285,0.08614712376989911,0.21589622612874113,0.2768012044867079,0.0,0.13800011395509518,0.0,0.2222747739086199,0.27990018190750526,0.26930741449097295,0.2557358999348166,0.24615066771830746,0.18856091677543507,0.0,0.10960970564403726,0.2789773625794368,0.0,0.27928870991246785,0.2774273477607037,0.15960191160290685,0.27776036976869384,0.0,0.2781876616891305,0.27785755072406787,0.27926293891578463,0.27894617692010487,0.17546290608506707,0.2763140998294006,0.2767869979891945,0.27553286302329305,0.2745254659772518,0.27816796789516757,0.08294417645463992,0.27939784212328084,0.2733779499428955,0.27665723118949775,0.2782676902098871,0.2793471061404626,0.0,0.0,0.0,0.2769321274368008,0.27852062948385076,0.275293260662999,0.27542314749566754,0.0,0.0,0.0,0.2760459588999724,0.2759253763074252,0.0,0.0,0.0,0.23011550359690008,0.09927939642314336,0.0,0.0,0.0,0.0,0.0,0.17022312878064774,0.0,0.26875474075576167,0.27852307117764075,0.07999292083421544,0.27376385227819183,0.0,0.2658876886769156,0.2716935557037143,0.27512097605808294,0.2543133968983463,0.08883793861722228,0.27161606457365217,0.2709139610205463,0.2518135754756592,0.1584754042589485,0.2566167641824214,0.0,0.26959060694105064
2,0.19493400047172854,0.1860239608353706,0.0,0.23844614415312532,0.2360026787723129,0.19885860892695997,0.2527486293309897,0.22684903090922676,0.21119463383851939,0.21690657045973005,0.20462386961558357,0.19736775314089042,0.2322038794731974,0.21384978092196,0.14507757801206866,0.16247656387300347,0.20656345253014685,0.19386936963802606,0.16837372035536935,0.1483132282094141,0.18963946469465093,0.1419050524282695,0.18858168719701432,0.19991614351320505,0.187373991138372,0.2008706923555489,0.14218578371570337,0.19444717871184325,0.1578151745412817,0.08415604940610914,0.1799816526659769,0.22351746388416194,0.26740440539079696,0.25711889392766524,0.26462103681049154,0.25128890536538323,0.25363766428214224,0.24000627401486113,0.23027903463073712,0.2672137396419468,0.26185580062207264,0.26768138869922964,0.24086396635776788,0.2506288998390562,0.23601965935685526,0.18863705669216174,0.15888932721698704,0.17731942992713584,0.25402551762123204,0.23728135669950265,0.20755130224791005,0.2560590777415127,0.21708880926496418,0.2168590207794803,0.2301940499388393,0.20542645349574448,0.18903206154030172,0.23193719915708705,0.23440756105897415,0.14854187903991298,0.1512573280526166,0.1942929331980758,0.1980051509848791,0.1590155547288195,0.13294807316070825,0.1825089925647381,0.14374130095668775,0.1729954641368521,0.19429535744477755,0.19035916786697044,0.1910478368626168,0.14816836600926653,0.19330434104306016,0.15374967905145195,0.0907072747622303,0.20007927363841377,0.0,0.1382792785239579,0.0,0.19127980368820266,0.2749914629525276,0.27934248985058097,0.27355912844439845,0.27931690268480597,0.2784458138235849,0.21784298009608857,0.2794038108994613,0.1590242761762897,0.2736861414496024,0.27597035969322053,0.0,0.0,0.0,0.055377873269157794,0.27885552724102636,0.07776865078576246,0.0,0.13139712832980419,0.2794873214247239,0.05144829763539473,0.12902487769498297,0.15284642831764028,0.2773763136797814,0.2764811254476183,0.19316858457560515,0.19913518466242594,0.27497409763348163,0.27337295056587485,0.12139164368111884,0.27687548932118633,0.24970632469534276,0.2768920536466579,0.2535076452110281,0.13323867148789928,0.23824969375852365,0.0,0.16107615274400566,0.0,0.26714414320698937,0.0,0.0,0.0,0.0,0.2750267214211986,0.0,0.24795378033240237,0.27195455658076395,0.2531641692522183,0.27543979988026257,0.2754432829330914,0.0,0.27396136125427994,0.0,0.2362257276647654,0.23112241115102816,0.0,0.0,0.0,0.0,0.27312692221085627,0.0336220708474442,0.0,0.0,0.2775575969386939,0.0,0.0,0.0,0.2769195515306751,0.21876722214809016,0.13574779774974938,0.0,0.18128361504281584
3,0.24542482878694583,0.25426712280242286,0.23991599693969268,0.0,0.27824887199018467,0.2625166564880304,0.2757336456871512,0.2654076833371541,0.2684961787270541,0.27214863559409,0.2647942589904795,0.26719220566689666,0.276534962369569,0.2671267113194394,0.21385269496009576,0.24685676568117573,0.26321195957049653,0.2636950964005149,0.23023724750657776,0.2123914843977396,0.25875099377716004,0.23273209853088436,0.24962558878127056,0.2572420127128237,0.26705605428122997,0.2661177600598216,0.2440322131367784,0.2704768716240648,0.25324710155252234,0.17438507289742705,0.259169043158766,0.270824627735507,0.27644282234973044,0.2777459835586835,0.2722283115788321,0.2757023361010767,0.27519289991963447,0.27355857223422086,0.27452510887354464,0.2740796557323417,0.2745223502118384,0.27947722824674154,0.27506859705376263,0.27650832351128657,0.266745302770006,0.2471970633495992,0.24882076306259213,0.23913601400265141,0.2758076177470049,0.27468963806054103,0.269435194044856,0.2783436702573719,0.27165165468676006,0.27038575761282263,0.27591434233452206,0.271105384407331,0.2686246298066336,0.26970272125610756,0.2755726507710452,0.23011430888319734,0.24431775345574672,0.27158570079947236,0.2614877331047202,0.24394521828572355,0.21744283195117012,0.26521541447795216,0.2296698470061748,0.24951323844380116,0.2641406894179445,0.2683141711518992,0.2667327391442342,0.23493955640038053,0.2706640991733302,0.24523686546476642,0.16846204874803072,0.2587365114958442,0.0,0.0,0.19097671893673326,0.0,0.27433227122429027,0.2355312556028366,0.2715841518275103,0.24947888602563484,0.26123387317861146,0.18085815019943008,0.27198544062262203,0.0,0.2743187210517912,0.27980363765853133,0.0,0.0,0.0,0.0,0.2345590783872796,0.0,0.0,0.0,0.2663425319458372,0.0,0.0,0.0,0.22574010296682617,0.2787617203877799,0.0,0.0,0.17841206468529439,0.2780153916858549,0.0,0.2672872791188446,0.2668888933544782,0.2777083483922422,0.2760302847504017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.24341274618203915,0.25896691227678076,0.23708270287992966,0.27698858336887167,0.0,0.26507503737756355,0.27371352948435584,0.26243012147632677,0.2676860043151894,0.27540865315863833,0.26962006518888715,0.268450453503048,0.2770310300378943,0.2724133053017621,0.20663500116698108,0.2524931448039098,0.2694603188253527,0.2680097020151627,0.22841270545020176,0.2121531283436109,0.27142239635314175,0.2340733448614427,0.2480950172073278,0.2616910038132164,0.2718021380691672,0.270669491821198,0.23069291528145872,0.275633388503113,0.2532475932159616,0.19267133829282157,0.27014796398392876,0.2737553804813318,0.27401846040732897,0.27606962419035447,0.27575296522983955,0.2769367167698079,0.27690059979956355,0.2685953385416587,0.27733115911783285,0.2748218711896158,0.2767597526761156,0.2723668937257786,0.27633564219103385,0.2750208229575325,0.26833599034565775,0.24692994101562693,0.24657817439517782,0.23554692990216777,0.27652712787815076,0.2750385781778163,0.26702991247776164,0.2765300330804221,0.27536045419211364,0.27380443308221636,0.2747006956207093,0.2722728295092607,0.26605964238619684,0.27436841073347695,0.28011418010421735,0.2217094493870759,0.251395982863316,0.27282278381999414,0.2686061281804463,0.25162669791648135,0.197023731455132,0.27091754860614414,0.22188264528411117,0.24582043619611155,0.26520280270420726,0.2742880954964077,0.2720859911124311,0.23083699580712533,0.27093266257688625,0.236341336564203,0.17208798544191237,0.2667542530513888,0.0,0.22198096838728268,0.2726247984560291,0.27761015865071936,0.0,0.2767230467730431,0.27795817332351624,0.27806229732144416,0.2760028248306495,0.26805029719618695,0.27637453676767687,0.2396436366603602,0.2787992351468484,0.2794647130684637,0.0,0.18814880816481222,0.11738098251759707,0.13867518410610793,0.27950068364790337,0.212737115408907,0.0,0.24692470164754282,0.2768405992631337,0.148903705067371,0.20216206891752367,0.20712358523253818,0.2766654609735288,0.2793608117642714,0.2511873632369928,0.07639477952341338,0.273831914866989,0.2730313381507768,0.18813569282167522,0.2747474438581035,0.26169268899227505,0.2794913827773914,0.27732545122429353,0.2160243675037844,0.1869283734104741,0.0,0.11875142988248087,0.0,0.21610712608200822,0.0,0.0,0.0,0.0,0.25319173984491644,0.0,0.16525383346044836,0.23150451705982936,0.1781794713370165,0.20366160803703806,0.2220102696862053,0.0,0.22868592123589923,0.0,0.1752129543067223,0.11832367909613566,0.0,0.0,0.0,0.0,0.20859084970987024,0.0,0.0,0.0,0.26822844836580095,0.0,0.0,0.0,0.24642563585060925,0.17004528207395544,0.13107641438143935,0.0,0.10508009499341399
5,0.20674684598817297,0.2145615229804312,0.19878087189029808,0.26066864682501883,0.26408013252157664,0.0,0.27019524911240717,0.24208927558894133,0.23903322212360611,0.25538475362200236,0.21302419556445212,0.21100021659129828,0.2587472800932937,0.24353265500248378,0.1542346722366822,0.18817923663549088,0.21149945094357783,0.223541159201507,0.16193286760069017,0.1599924657961831,0.20225223022789213,0.18014243439813354,0.2046940723555771,0.20975743181741419,0.23693326250392588,0.23142104599643593,0.16675141648431518,0.2350167726452027,0.19882386750611827,0.1140856350486602,0.21789172666156711,0.2697783936957019,0.27708460742504754,0.26735443078992355,0.27078870650212367,0.2636772117872334,0.2731270781863275,0.24544412975934282,0.2625717860669946,0.275387747428525,0.26616115044409305,0.2711473600798516,0.2568455538408241,0.26901681369273506,0.2407974609777556,0.19608100028193776,0.18587055892201523,0.1793325601061385,0.2726438717177166,0.2659908664885478,0.24079402682170198,0.2660212193302174,0.23826421684955232,0.2524406706268464,0.25435471961546186,0.23667519445994392,0.21052663350225093,0.2565935710866248,0.2547369599342346,0.16944646670590693,0.1935172417205782,0.22791667791766737,0.233724590521961,0.18286179507797087,0.14745788560740314,0.2024875015918933,0.16591395557525768,0.200403214025138,0.22341812016376897,0.2285579556047018,0.22920820753478524,0.17061657619536222,0.22941783444965305,0.19685972979919394,0.09133818835469347,0.22197629181883444,0.25507910714377113,0.27636457305757245,0.27747577825682845,0.2361902900826392,0.2799828579677409,0.0,0.27694846457572436,0.2754002858945473,0.2779192958195605,0.27069078677862735,0.2788702629918429,0.21625181500935675,0.281315937713163,0.2667920051058333,0.27492609260669304,0.2806867271961279,0.13887058146035852,0.27404001145506623,0.27411031528333923,0.27864836425937,0.2792517745015609,0.27855064027273474,0.2769147934176814,0.18271029287546722,0.2798041599479752,0.2806941058917261,0.2765608345294118,0.27775831820078234,0.2789125978647165,0.27692752133062737,0.2789674736746591,0.27689047914054526,0.2650282407675556,0.2764755298743895,0.2784309963784625,0.2796302752279157,0.272042759324438,0.21119698904567027,0.2758733647402806,0.10596991753458378,0.2674478615198902,0.20941264066264856,0.26108495007507765,0.0,0.0,0.0,0.19675140030420007,0.2726398455587464,0.0,0.22216634736887775,0.27414158997523724,0.2586079293010223,0.27842885195909434,0.2741564874673009,0.0,0.2614178110157425,0.0,0.265041941898552,0.0,0.2449177949123047,0.16856577797750733,0.0,0.0,0.26100979895148446,0.2538659097112004,0.21960067629215108,0.23999514097544417,0.2795236737434588,0.0,0.14617247565008287,0.2285449700289635,0.27782816960284457,0.27600263074115294,0.2729267713861849,0.21292247836613776,0.2723846204167035
6,0.2534600900645232,0.2713586219291591,0.25584006272069176,0.27916572329087475,0.27412160317502426,0.27093703325968893,0.0,0.26979218842695707,0.27356972564105414,0.27683382155607694,0.2743131873296134,0.26804038051085255,0.2774366622594134,0.27494394052867316,0.21393697982157894,0.25560554839558336,0.2743869050214039,0.27199115929891116,0.24233305147245301,0.22365830157270383,0.2720795888547322,0.24784512772931525,0.26136285156460864,0.26436313934362116,0.2760720321880513,0.27629601828117467,0.24900213018733652,0.27639734580289177,0.26542640705803533,0.20106861564382236,0.2780083717413284,0.27859668583426644,0.2739492907146713,0.2791845102855309,0.27569266472330045,0.27649555838287776,0.27955885987784995,0.27384412955099613,0.27577708916148946,0.2762067884057011,0.27872998016563494,0.27625521313604995,0.27774743788206396,0.27843195424607053,0.267503775543903,0.24505374097644383,0.25399884978430953,0.24957811308266528,0.27598325758423636,0.27452179310309827,0.27316480118725167,0.276584404721931,0.27454475362097197,0.27497603029162443,0.27667112296550117,0.27610937202695623,0.26808273957003304,0.27568513514408516,0.2800624605698801,0.2370784816580202,0.2600734063878131,0.2754526714883258,0.2731396454063492,0.2589800789877398,0.2085417396758669,0.27108433910051183,0.2380476719021198,0.2613716448221973,0.26475385774919136,0.2725428251465361,0.2739268555563299,0.2485278854567801,0.2760605183827817,0.25353008021960904,0.1849149541938724,0.2708795483986936,0.12598886015127653,0.27008460304844917,0.27424475273594784,0.2699899876387275,0.2773290577545837,0.27346880471886104,0.0,0.27538464581547073,0.27540551530356383,0.27459506024068325,0.2793995342661987,0.24747001555696804,0.2778124952286332,0.27928325908267915,0.10112638644237615,0.27373269095492725,0.2004313528088469,0.25858831180999026,0.2770858409266975,0.2803920178706922,0.1971765277373731,0.2762134922059936,0.27897901293919913,0.19428988602293196,0.26516674481444624,0.2651254367738513,0.2783218945690136,0.2779620307773801,0.27811343690857815,0.1530431397446436,0.2772856512710677,0.2764563912422813,0.23847692703182374,0.28004377181805556,0.2699386518654512,0.2752995929077043,0.274502803482602,0.24377619740951,0.20061679132020654,0.03415299150811967,0.18057260411468581,0.0928802468519115,0.1871763207954378,0.0,0.0,0.0,0.12189989136391549,0.22536834115958093,0.0,0.14467725277546062,0.23994433213418453,0.1878346967787,0.22197175909526384,0.19968590904120823,0.0,0.18338094876339686,0.0,0.18479178112056388,0.0,0.0940472669337862,0.0,0.0,0.0,0.1573764262486942,0.13218810270779097,0.0,0.12794820866992127,0.27334320432876225,0.0,0.0,0.16327843302158854,0.2617255607292281,0.19399137435546474,0.19179725414844015,0.05107145827619275,0.16799330808709015
7,0.25046224465322253,0.2392123612626713,0.22396075381106467,0.26592662893048485,0.2644467433942622,0.2390249378267844,0.2716114572693954,0.0,0.24389722344264314,0.25875503161744257,0.2514408968351594,0.2587281669953361,0.26241184449076055,0.24563955032645757,0.20935728809042792,0.2262935997103926,0.23684600257693822,0.23845845588188075,0.2052345881659781,0.19324226265576616,0.26367707108732447,0.2022973361925863,0.23154390846664583,0.26037459936573276,0.2349935898828746,0.2530631517345582,0.2029007086951529,0.24654163599912846,0.2147026427427129,0.14573513091209545,0.24039225220380717,0.2658949000152511,0.27666549601746565,0.26671631806459856,0.2706840876209077,0.26387595965634636,0.27222725576791335,0.25473616942388927,0.2656122157022582,0.27190836103417765,0.27253825041516944,0.271805009799986,0.2547668326440169,0.2694144508796721,0.24699847841981667,0.23762352861950745,0.2090590537792474,0.20172282357012208,0.2749841432625325,0.27189514924533403,0.24989330049735217,0.27009771374901337,0.2690009735337454,0.2522765464668897,0.2556099868449733,0.24390587869601035,0.2637611762363108,0.26566425452579806,0.2584657871992744,0.2187604233996952,0.21674532709109723,0.24981905025752946,0.24586606063135905,0.20499245919773926,0.17519412440570756,0.2602929992591915,0.19306435574538744,0.23276088854775356,0.2556858302360803,0.2350215887903568,0.24214446222662328,0.20605395973926813,0.23904483821523848,0.21428588684180275,0.12772511694599037,0.24222424656302485,0.2794179533743978,0.2610841543231178,0.2741373764659891,0.251615641779037,0.2788645744922772,0.27984868723842965,0.27499144258511127,0.0,0.2762049770534937,0.20992676134984098,0.2781598976059775,0.1763740762244517,0.2813180631878388,0.2762716355635293,0.21496426752164735,0.2553846487897125,0.0,0.24431155532149215,0.27717914226366647,0.24212955103148168,0.2793644933994092,0.24457731363761365,0.27910481655417974,0.2779439913867107,0.27418212630041877,0.2780164314724093,0.27582636842476066,0.2769090405211377,0.2787685214574613,0.27032779164649734,0.27570855340466427,0.27655140194461575,0.2416999980283143,0.27682590619403513,0.2597383104227296,0.27913039196376227,0.24780544885738412,0.0,0.27219405515709116,0.0,0.240345382810238,0.0,0.2642165915151337,0.0,0.0,0.0,0.0,0.2723447865427439,0.0,0.19991485227891548,0.2678412204262,0.25030897482855236,0.28001868140757386,0.27217350443403926,0.0,0.26776378433309006,0.0,0.2602364744373302,0.18394642042454762,0.20836423599540288,0.0,0.0,0.0,0.2612454331849688,0.2076621126739224,0.23073581497573373,0.12680783860347977,0.2795550899589481,0.0,0.0,0.1581587287499078,0.27269388113788623,0.270989303313308,0.26394320028511126,0.10682960618380925,0.24619349320629733
8,0.21208265708319507,0.23994551516657497,0.21515976027328165,0.26868735628211915,0.2710312593672144,0.2405165004820081,0.27568410374411384,0.24645916593434222,0.0,0.25713532811133705,0.25049944948311426,0.22648114542565753,0.2746158043793098,0.261856032975355,0.15719150104115356,0.22563230152705208,0.24294151313340845,0.24755293969532952,0.18967373803931864,0.18775976235842584,0.22054220151961149,0.20917301696149548,0.21549216399540255,0.23690243993871776,0.26243509030222295,0.25486090674472217,0.19690440602638015,0.25671081948819474,0.2229732015174837,0.13354145200108763,0.23807010017148214,0.273523290702446,0.27495148807913816,0.26984534131821675,0.2719541841266143,0.2736586878946678,0.2739006528752533,0.2609080244698117,0.2706334364024838,0.2735138495813063,0.2709729688700719,0.27517740323615436,0.27035646956769666,0.2766701558127475,0.2530785703179824,0.20403612798182807,0.21428427145109705,0.19659561225816832,0.27221159105324866,0.26891436813464714,0.2567352140369128,0.27347842210800805,0.2544248203686134,0.2696606572998229,0.2633872038904746,0.2620513428695238,0.23021408136765562,0.2691930087667015,0.2723874594248719,0.16071707541918634,0.22479093711280343,0.25442814093139304,0.2573870883215612,0.20705146668244845,0.17495870500353713,0.21582402603410597,0.19969211054507213,0.22047133960915571,0.22750114825502712,0.24447774460267782,0.2445734954209783,0.19532521713019615,0.25055761388198816,0.2133484601824727,0.13794291873074058,0.23591136850004818,0.0,0.25001706257836903,0.27774414165535166,0.2641194559371651,0.28083013986522826,0.27796583791174484,0.2761927736015176,0.2785744756909471,0.0,0.272273091515105,0.27678326528575553,0.24447420366744899,0.2786719873921955,0.2773101099172429,0.0,0.20934105915340348,0.14407163446572557,0.1727924869587673,0.27556926431368345,0.240826999497174,0.13954566119603776,0.2676107231246766,0.27836870615506293,0.1882022525647178,0.219273787122875,0.2238517475487599,0.2777526769506272,0.27586653514124043,0.27631242962638336,0.23541436348129158,0.27720251192699125,0.27718305265783666,0.23162151244117987,0.2752146483515974,0.27471696798825385,0.27885278437904376,0.27278170858196277,0.2512298020435937,0.24295704134145574,0.03467145681980267,0.17528346016179377,0.11202200116524146,0.25345720912343894,0.0,0.0,0.0,0.05929266762493843,0.2769808946692165,0.0,0.22509520437250186,0.2715853847301186,0.23706972449269126,0.2726469686133179,0.25669755288703955,0.0,0.2667133152185373,0.0,0.21944515249836985,0.21844447497746453,0.0,0.0,0.0,0.0,0.26091315436303314,0.07227717429848772,0.0,0.08093013603184092,0.2776837003740234,0.0,0.0,0.09860760654935885,0.2748593146627273,0.2156717422320016,0.17370151507495038,0.0,0.1960516345111569
9,0.24300534529003068,0.25346602709149596,0.21427906690230922,0.272221422000746,0.27879640916783605,0.2510996996308092,0.27603860401628005,0.25711696493865255,0.25771333831339027,0.0,0.2719976736522799,0.24522605935233321,0.2747780412585292,0.27360425687315476,0.1846455576731332,0.2351768587402363,0.2599850967152035,0.2545311322913098,0.21777991868143703,0.19235703319161382,0.2648323982504744,0.22080349270722374,0.23348963245674592,0.24868765241237142,0.2600850492865596,0.2591238042068242,0.21113380819708857,0.2643862800981531,0.2327246612789643,0.19334633393802836,0.24691629731774928,0.2736357672879444,0.2796635892822515,0.27194029789174623,0.27429285428332323,0.2749739610519841,0.28004520974267066,0.2627529526625446,0.27288090284146255,0.27477790984376593,0.2756510464540079,0.27554930933755845,0.27929628007675533,0.2762865240699682,0.26006415067006594,0.23305085907928907,0.22633177371480356,0.20138565215034102,0.27947031568043196,0.2784377886871597,0.2530994840602779,0.27427474121053014,0.26715821671725515,0.2687561498514971,0.272892615528562,0.2699066781668208,0.2589960042106446,0.27495606999900474,0.27889867381534383,0.18873942093034485,0.23438506607134738,0.2647156356716875,0.2595796930280762,0.22851557715154772,0.18872847157207565,0.2634400908821192,0.20640969441164678,0.22594087140344496,0.24316996747824415,0.2555648357275143,0.25236179099310585,0.20352309710116842,0.2666714473735148,0.22746800238163628,0.17520249429060586,0.2504398836262861,0.24844840775482618,0.1911612797771866,0.2177924015863457,0.18121074596841133,0.2687510076779217,0.26763518895935173,0.26861111714911823,0.21381220925393415,0.26881636042690754,0.0,0.2670772938273061,0.27635071145829243,0.27878357103122536,0.1777846330973371,0.0,0.26597492419295576,0.2779755009778181,0.2761191775900635,0.2507945076754345,0.1745883350695797,0.17903840736528137,0.21548280089943853,0.25596454514929995,0.27285550602117375,0.27996872050977833,0.2805878478078986,0.24197877217177768,0.2800325542388849,0.1953234814069978,0.0,0.27969563703740663,0.2740840714181488,0.2769096156011275,0.27546655809759496,0.27769842856193905,0.27623032550116877,0.2647554617581056,0.2769157670101329,0.25764149067988945,0.27666589902273975,0.275038948834841,0.1660724234341377,0.06965429294648481,0.0,0.2628593193975525,0.18315620001536517,0.0,0.0,0.0,0.0,0.08870606229233383,0.0,0.0,0.0,0.27445603270626545,0.0,0.2775941826590341,0.16628055237046438,0.0,0.0,0.1667157396599276,0.2740846599016956,0.2757004354916625,0.0,0.0,0.0,0.0,0.13490398273096613,0.2765313452811696,0.27466777962955397,0.2789731295264546,0.10589967705496592,0.19278264053203353,0.0,0.0,0.267123664294056
